981553,Planet 51 (Planeta 51) ,5
981553,Gallipoli ,5
981553,El cabo del miedo ,7
981553,Coffee and Cigarettes ,3
981553,Superhero Movie ,3
981553,La sombra del reino ,5
981553,Una conejita en el campus ,5
981553,Conspiracion en la red: Hackers 3 ,3
981553,Surcadores del cielo (The Sky Crawlers) ,3
981553,El malvado Zaroff ,5
981553,El abismo negro ,5
981553,Godzilla ,5
981553,La casa de las dagas voladoras ,3
981553,Atolladero ,5
981553,Vampiros anónimos ,4
981553,Cuento de Navidad ,6
606658,Último destino (Serie de TV),6
606658,Absolutamente fabulosas (Serie de TV),7
606658,Vegas (Serie de TV),5
606658,Piccadilly ,7
606658,Dexter: Early Cuts (Serie de TV),6
606658,Corazones del tiempo (C),2
606658,Kaleidoscope (C),4
606658,"Juego luminoso: Negro, blanco, gris (C)",6
606658,Paseo sin rumbo (C),7
606658,Tusalava  (C),5
606658,El puente (C),6
606658,H2O (C),5
606658,Fantasmas antes del desayuno (C),6
606658,"The Life and Death of 9413, a Hollywood Extra (C)",6
606658,Estudios de movimientos en París (C),5
606658,Juego de ondas (C),5
606658,Rebus-Film nº 1 (C),6
606658,Sinfonía diagonal (C),5
606658,Ballet mécanique (C),7
606658,Retorno a la razón (C),6
606658,El milagro (C),5
606658,El campeón (C),5
606658,El infierno ,7
606658,Even: As You and I (C),7
606658,Anémic cinéma (C),6
606658,Espejismos ,8
606658,Chaos ,1
606658,"Las arañas, parte 2 (Las arañas 2: El barco de los brillantes) ",7
606658,"Las arañas, parte 1 (Las arañas 1: El lago de oro) ",7
606658,Victoria (Victory) ,7
981553,Juegos criminales (Pathology) ,2
981553,La cáscara ,3
981553,El hombre que cayó a la Tierra ,2
981553,Mongol ,5
981553,Hotel Room ,5
981553,Pandorum ,3
981553,3 solteros y un biberón (Tres solteros y un biberón) ,6
981553,Inland Empire ,1
981553,Starfighter: La aventura comienza ,5
981553,El sargento de hierro ,6
981553,Frequency ,5
981553,Destino final 4 ,4
981553,The Messengers ,2
981553,Lo que no se ve (The Invisible) ,4
981553,Mentes en blanco ,3
981553,American Psycho 2 ,1
981553,8 citas ,3
981553,Los impostores (Matchstick Men) ,5
981553,Ciudad maldita 436 ,4
981553,Ágora ,5
981553,Los conquistadores de Atlantis ,5
981553,Criminal ,3
981553,Transmorphers ,1
981553,Moon ,5
981553,En la ciudad sin límites ,4
981553,Promedio rojo ,3
981553,Marea roja ,5
981553,Scanners ,5
981553,Tras el corazón verde ,5
981553,Matrimonio compulsivo ,4
606658,Batman & Mr. Freeze: SubZero ,4
606658,La boda de mi novia ,2
606658,Hilde Warren and Death ,6
606658,Batman del futuro: El regreso del Joker ,4
606658,Ángeles caídos (C),7
606658,Guernica (C),5
606658,Libertad (C),6
606658,True (C),6
606658,El circo de la mariposa (C),5
606658,Les mistons (Los mocosos) (C),6
606658,Doodlebug (C),3
606658,Capitán EO (C),4
606658,Alive in Joburg (C),5
606658,Suspense (C),7
606658,La casa es negra (C),7
606658,El vaquero y el francés (C),5
606658,Dumbland (Miniserie de TV),5
606658,Darkened Room (C),5
606658,Out Yonder - Neighbor Boy (C),3
606658,Industrial Soundscape (C),3
606658,I Touch A Red Button Man (C),3
606658,Lady Blue Shanghai (C),6
606658,Bug Crawls (C),4
606658,Absurda (C),7
606658,Boat (C),4
606658,Conejos (Rabbits) (Miniserie de TV),6
606658,The Short Films of David Lynch ,7
606658,The Amputee (C),3
606658,La abuela (The Grandmother) ,7
606658,Seis hombres enfermos (C),4
981553,El pico ,2
981553,Batalla en Seattle ,4
981553,[•REC]² ,7
981553,American Gangster ,5
981553,Resident Evil: Degeneración ,6
981553,Akira ,8
981553,Junior ,2
981553,Código Omega ,2
981553,Los sustitutos ,4
981553,Cuando los mundos chocan ,5
981553,El quimérico inquilino ,3
981553,Malditos bastardos ,5
981553,La mosca ,7
981553,Re-cycle ,3
981553,Invicto ,5
981553,Los siete magníficos del espacio ,4
981553,Distrito 9 ,6
981553,Breaking and Entering ,4
981553,Star Trek V. La última frontera ,5
981553,Los caraconos ,5
981553,Gamer ,5
981553,Heavy Metal 2 (Heavy Metal 2000) ,4
981553,Una mujer difícil ,3
981553,Reposeída ,2
981553,Alien vs. Predator 2 ,1
981553,30 días de oscuridad ,4
981553,¿Y tú quién eres? ,1
981553,Cielo de octubre ,5
981553,Cuando el viento sopla ,5
981553,Shortbus ,3
981553,Beyond the Sea ,4
981553,Primer ,4
981553,Scary Movie 2 ,3
981553,Piratas ,2
981553,El asesinato de John Lennon ,3
981553,Enemigos públicos ,5
981553,Once (Una Vez) ,5
981553,Basic ,3
981553,Kung Fu Panda ,5
981553,Cosas que perdimos en el fuego ,4
981553,Fast Food Nation ,5
981553,La momia: La tumba del emperador Dragón (La momia 3) ,3
981553,El regreso de los muertos vivientes ,4
981553,Epidemic ,1
981553,Peppermint Frappé ,3
981553,Simone ,5
981553,Black Rain ,5
981553,El rapto de Bunny Lake ,6
981553,En la cuerda floja ,3
981553,Evil Aliens ,5
981553,The Birthday ,4
981553,Yakuza ,6
981553,Up ,4
981553,Héroes fuera de órbita ,6
981553,Sobre el arcoíris ,1
981553,Palíndromos ,6
981553,Asalto al tren Pelham 123 ,4
981553,El cuervo ,5
981553,Johnny Suede ,3
981553,Super Mario Bros ,1
606658,El alfabeto (The Alphabet) (C),6
606658,A propósito de Niza (C),7
606658,World's Finest (C),4
606658,Batman: Dead End (C),5
606658,George Lucas enamorado (C),6
606658,Física II (C),4
606658,El secdleto de la tlompeta (C),5
606658,Esposados (C),6
606658,El aprendiz de brujo (C),7
606658,Seguros permanentes Crimson (C),7
606658,One Rat Short (C),3
606658,The Heart of the World (C),7
606658,Hotel Chevalier (C),4
606658,Elevated (C),5
606658,Saw (C),4
606658,Dan the Man (C),7
606658,Killing Time at Home (C),4
606658,Aquel ritmillo (C),4
606658,I'm Here ,7
606658,Nocturne (C),6
606658,¡Ataque de pánico! (C),3
606658,The Big Shave (C),6
606658,Gente del Po (C),6
606658,La batalla de Midway (C),3
606658,Phantoms of Nabua (C),5
606658,La carta (La lettre) (C),6
606658,Electronic Labyrinth THX 1138 4EB (C),5
606658,A Day with the Boys (C),6
606658,Éramos pocos (C),5
606658,7:35 de la mañana (C),7
981553,Vías cruzadas ,3
981553,Batman (Serie de TV),6
981553,Malas calles ,4
981553,Arac Attack ,5
981553,Borat: Lecciones culturales de América para beneficio de la gloriosa nación de Kazajistán ,5
981553,Todo en un día ,3
981553,"Justino, un asesino de la tercera edad ",3
981553,La conspiración del pánico (Eagle Eye) ,3
981553,El coche fantástico (Serie de TV),2
981553,Juegos secretos ,3
981553,Batman: La máscara del fantasma ,6
981553,El buen alemán ,3
981553,The Cooler ,5
981553,Regreso al futuro III ,6
981553,Yo soy la Juani ,4
981553,Brüno ,6
981553,Atrapado ,5
981553,60 segundos ,2
981553,Next ,4
981553,Agente 007 contra el Dr. No ,5
981553,El guía del desfiladero (Pathfinder) ,2
981553,Serpientes en el avión ,3
981553,Pagafantas ,4
981553,Supergirl ,2
981553,El testamento de Orfeo ,3
981553,Operación Dragón ,6
981553,Un buen año ,2
981553,Transformers: La venganza de los caídos ,5
981553,Operación Canadá ,5
981553,The Ring 2 (La señal 2) ,3
606658,La ruta natural (C),6
606658,Machete (C),7
606658,Mirindas asesinas (C),5
606658,La concejala antropófaga (C),5
606658,Leisure (C),5
606658,Pedro y el lobo ,7
606658,The Moon and the Son ,6
606658,El poeta danés (The Danish Poet) (C),6
606658,Manipulación (C),5
606658,Mona Lisa descendiendo una escalera (C),5
606658,Sundae in New York (C),3
606658,Cuento de Navidad (TV),5
606658,The Crunch Bird (C),2
606658,Is It Always Right to Be Right? (C),4
606658,It's Tough to Be a Bird ,5
606658,Winnie Pu en el bosque encantado ,1
606658,La caja (C),2
606658,A Herb Alpert & the Tijuana Brass Double Feature (C),3
606658,El crítico (C),1
606658,Pajareros anónimos (C),7
606658,Magoo's Puddle Jumper (C),4
606658,Speedy González (C),5
606658,Cuando Magoo voló (C),5
606658,Tom y Jerry: Johann Mouse (C),6
606658,Pepe le Pew: Por razones sentimentales (C),5
606658,Tom y Jerry: El pequeño huérfano (C),6
606658,"Tom y Jerry: ¡Silencio, por favor! (C)",6
606658,Los tres huerfanitos (C),5
606658,The Lion Hunt (C),7
606658,El asesinato del duque de Guisa (C),5
981553,El sueño de Casandra ,4
981553,Very Important perros ,5
981553,Kung Pow: A puñetazo limpio ,5
981553,Dune ,5
981553,Los mundos de Coraline ,5
981553,Invasión ,3
981553,No profanar el sueño de los muertos ,3
981553,"Tierra, la película de nuestro planeta ",5
981553,El truco final (El prestigio) ,5
981553,La dimensión desconocida (Serie de TV),10
981553,Happy: Un cuento sobre la felicidad ,5
981553,Y el mundo marcha ,5
981553,Yo ,4
981553,Sevilla Connection ,1
981553,Cannonball! ,4
981553,"Jamón, Jamón ",4
981553,Barb Wire ,3
981553,Los 4 fantásticos y Silver Surfer ,4
981553,Terminator Salvation ,5
981553,Una expedición de James Cameron: El acorazado Bismark (TV),3
981553,Misterios del océano ,3
981553,Ghosts of the Abyss (Misterios del Titanic) ,4
981553,"4 meses, 3 semanas, 2 días ",4
981553,Terminator: Las crónicas de Sarah Connor (Serie de TV),3
981553,Hostel ,3
981553,El cuchillo en el agua ,2
981553,Space Cowboys ,5
981553,Team America: La policía del mundo ,5
981553,Mis vecinos los Yamada ,6
981553,Con las horas contadas ,5
981553,Tropa de élite ,5
981553,Juana de Arco ,5
981553,Déjame entrar ,6
981553,La tumba de las luciérnagas ,6
981553,Spanglish ,3
981553,El código Da Vinci ,4
981553,Cautivos del mal ,6
981553,El Calentito ,5
981553,Rivales ,4
981553,Un corazón invencible ,5
981553,10 razones para odiarte ,5
981553,X-Men Orígenes: Lobezno ,4
981553,1997: Rescate en Nueva York ,5
981553,Bajo las estrellas ,4
981553,La escafandra y la mariposa ,5
981553,Brick ,6
981553,El gurú del sexo ,4
981553,Star Trek ,5
981553,Resident Evil 3: Extinción ,4
981553,Black Jack ,5
981553,La vergüenza ,4
981553,C.R.A.Z.Y. ,5
981553,Diamante de sangre ,5
981553,21 blackjack ,4
981553,The International: Dinero en la sombra ,3
981553,El lado oscuro del corazón ,3
981553,Michael Clayton ,4
981553,Ponyo en el acantilado ,8
981553,Control ,4
981553,La vida abismal ,3
606658,Tontolini hipnotizado (C),5
606658,Slippery Jim (C),6
606658,The Aerial Submarine (C),6
606658,La casa con las persianas echadas (C),5
606658,The Golden Louis (C),5
606658,Víctima de la quinina (C),6
606658,Las aventuras del Barón de Munchausen (C),5
606658,La telegrafista de Lonedale (C),5
606658,La sirena (C),4
606658,A Christmas Carol (C),4
606658,La caída de Troya ,6
606658,Ramona (C),6
606658,La advertencia del gitano (C),5
606658,En la barricada (C),5
606658,El pescador de perlas (C),5
606658,El fugitivo (C),6
606658,That Fatal Sneeze (C),6
606658,La gallina de los huevos de oro (C),5
606658,Aladino y la lámpara maravillosa (C),5
606658,"Munich-Berlín, viaje a pie (C)",8
606658,Santo contra los clones (Miniserie de TV),5
606658,El cocodrilo Gena (C),5
606658,House of Flame (C),6
606658,El río de las grandes aguas ,6
606658,The Cowboy's Flute (C),6
606658,Había una vez un perro (C),5
606658,A Poet's Life (C),5
606658,Nocturnal Butterflies (C),6
606658,La Metamorfosis del Sr. Samsa (C),5
606658,The Restaurant of Many Orders (C),5
981553,La caja Kovak ,3
981553,Señales del futuro ,3
981553,Brazil ,4
981553,"Buenas noches, y buena suerte ",4
981553,Creepshow 2 ,5
981553,Shine. El resplandor de un genio ,5
981553,La princesa de Nebraska ,3
981553,Mil años de oración ,5
981553,Hobby ,5
981553,Fast & Furious: Aún más rápido (A todo gas 4) ,4
981553,Gracias por fumar ,6
981553,Teresa: el cuerpo de Cristo ,4
981553,Returner ,5
981553,El ladrón de cadáveres ,5
981553,Monstruos contra Alienígenas ,5
981553,Mentiras y gordas ,4
981553,Lady Halcón ,5
981553,Indiana Jones y el reino de la calavera de cristal ,3
981553,Querida Wendy ,5
981553,Extrañas coincidencias ,5
981553,Ben X ,4
981553,Días de cine ,4
981553,El jeque blanco ,4
981553,1984 ,3
981553,Cuentos de ultratumba ,5
981553,Princess ,5
981553,A ciegas ,4
981553,Hay motivo ,1
981553,"Fat City, ciudad dorada ",4
981553,La gran evasión ,10
606658,La granja de la colina (The Hill Farm) (C),5
606658,Juegos viriles (C),6
606658,Hanaori (C),4
606658,El alguacil Droopy (C),6
606658,The Mitten (C),5
606658,Frankenweenie ,8
606658,The Deep Blue Sea ,7
606658,Redada asesina (The Raid) ,5
606658,Soldados de fortuna ,2
606658,"Batman: El regreso del Caballero Oscuro, Parte 1 ",7
606658,Batman: año uno ,5
606658,Batman: Capucha roja ,5
606658,Violetta (Serie de TV),1
606658,Step Up 3-D ,2
606658,Street Dance (Step Up 2 the Streets) ,2
606658,Step Up. Bailando ,3
606658,Katy Perry: Part of Me ,1
606658,Justin Bieber: Este es mi mundo (TV),1
606658,Vaya vecinos (Serie de TV),2
606658,The Mob Doctor (Serie de TV),3
606658,The Mindy Project (Serie de TV),3
606658,Revolution (Serie de TV),3
606658,The New Normal (Serie de TV),4
606658,Partners (Serie de TV),3
606658,Made in Jersey (Serie de TV),4
606658,Guys with Kids (Serie de TV),2
606658,Go On (Serie de TV),5
606658,Endeavour (TV),6
606658,Elementary (Serie de TV),4
606658,Derek - Episodio piloto (TV),6
981553,3 días ,5
981553,Gran Torino ,6
981553,Bubble ,3
981553,TRON ,7
981553,El curioso caso de Benjamin Button ,8
981553,Especial ,4
981553,"Lifeforce, fuerza vital ",5
981553,El secreto de la pirámide ,4
981553,Watchmen ,7
981553,Hollywoodland ,6
981553,El arca rusa ,6
981553,El Topo ,2
981553,Hijos de un dios menor ,5
981553,Hermanos (Brødre) ,5
981553,Vals con Bashir ,2
981553,El camino de los ingleses ,3
981553,Todo lo que siempre quiso saber sobre el sexo y nunca se atrevió a preguntar ,6
981553,Showtime ,3
981553,Max Payne ,3
981553,El vuelo de los dragones ,6
981553,Dante 01 ,3
981553,Subway. En busca de Freddy ,3
981553,La loca historia de las galaxias ,2
981553,El luchador ,6
981553,La habitación de Fermat ,3
981553,Black Snake Moan ,5
981553,Llámame Peter ,5
981553,Slumdog Millionaire ,4
981553,La semilla de Chucky ,6
981553,Following ,3
981553,¿¡Y tú qué sabes!? ,1
981553,Glengarry Glen Ross (Éxito a cualquier precio) ,5
981553,En busca de la felicidad ,5
981553,Valkiria ,5
981553,800 balas ,4
981553,El rey de la montaña ,4
981553,Las Crónicas de Riddick: Dark Fury ,5
981553,Elvira ,4
981553,Click ,4
981553,La soledad ,1
981553,Señales ,4
981553,El secreto de M. Night Shyamalan (TV),1
981553,Panorama para matar ,4
981553,La clase ,5
981553,Cashback ,5
981553,BloodRayne ,3
981553,Rocky Balboa ,7
981553,Eskalofrío ,2
981553,W. ,4
981553,Los sexoadictos (A Dirty Shame) ,5
981553,Cuarentena ,1
981553,Drácula negro (Blacula) ,5
981553,El intercambio ,6
981553,Horizonte Final ,3
981553,Los pasajeros del tiempo ,5
981553,Felicidades ,4
981553,Mortal Kombat ,5
981553,El puño de la estrella del norte ,6
981553,Acorralado (Rambo) ,6
981553,Declaradme culpable ,5
606658,Coma (Miniserie de TV),3
606658,Ben and Kate (Serie de TV),4
606658,Animal Practice (Serie de TV),3
606658,666 Park Avenue (Serie de TV),4
606658,Resident Evil: Venganza ,2
606658,Magic Mike ,5
606658,El secreto del doctor (C),5
606658,El cuervo (C),5
606658,Le nain (C),7
606658,The Curtain Pole (C),5
606658,A Calamitous Elopement (C),5
606658,Sinfonía estrafalaria (C),5
606658,La Revolución de Mayo (C),4
606658,Barcelona en tranvía (C),6
606658,El Coyote y el Correcaminos: Rápido y rabioso (C),6
606658,El zorro y la liebre (C),7
606658,Jabberwocky (C),7
606658,Magical Maestro (C),6
606658,Jeu de coudes (Elbowing) (C),3
606658,Remando a través del Atlántico (C),6
606658,Great ,5
606658,Ben Hur (C),3
606658,La tempestad (C),5
606658,Le cheval emballé (The Runaway Horse) (C),7
606658,Stenka Razin (C),5
606658,The Dog Outwits The Kidnapper (C),6
606658,Rescued from an Eagle's Nest (C),5
606658,An Extraordinary Cab Accident (C),7
606658,La table magique (C),5
606658,Attack on a China Mission (C),5
981553,Nueve vidas ,5
981553,Aterriza como puedas II ,3
981553,Pesadilla antes de Navidad ,4
981553,JCVD ,6
981553,Cuestión de honor (Pride and Glory) ,3
981553,Aterriza como puedas ,7
981553,"Amanece, que no es poco ",7
981553,Cariño estoy hecho un perro ,3
981553,Hechizada (Ella Enchanted) ,3
981553,Padre de familia presenta Blue Harvest (TV),5
981553,The Spirit ,3
981553,Doc Hollywood ,5
981553,El pacificador ,4
981553,La resurrección de los muertos ,2
981553,El vuelo del navegante ,5
981553,Más allá del límite (Serie de TV),7
981553,La casa encantada ,2
981553,El reino de los chiflados ,5
981553,La dama del lago ,4
981553,Kate & Leopold ,4
981553,Cliente muerto no paga ,5
981553,Las Guerras Clon (Serie de TV),2
981553,Bolt ,4
981553,Tiro en la cabeza ,1
981553,The Rocky Horror Picture Show ,6
981553,Las aventuras de Sharkboy y Lavagirl en 3-D ,3
981553,La leyenda de la casa del infierno ,5
981553,CQ ,5
981553,Quantum of Solace ,3
981553,"Nikita, dura de matar ",6
606658,Nicolás II en Elsinor (C),5
606658,Par le trou de serrure (C),5
606658,Cómo se para un auto (C),7
606658,Alí Babá y los cuarenta ladrones (C),5
606658,Le tunnel sous la manche (C),8
606658,Polychrome Phantasy (C),6
606658,The Demon (C),6
606658,El canal Prinsengracht (C),5
606658,Évocation spirite (C),4
606658,Gordon Highlanders (C),5
606658,Bombardeo de una casa (C),5
606658,Combate naval en Grecia (C),4
606658,The Spider and the Tulip (C),5
606658,An Old Box (C),5
606658,Sobre el tejado (C),4
606658,La posada embrujada (C),6
606658,Le château hanté (C),4
606658,Escamoteo de una dama (C),5
606658,Partie d'écarté (C),3
606658,Programa Nadar (C),5
606658,Dnevnik (Diario) (C),5
606658,Une partie de cartes (C),3
606658,Rough Sea at Dover (C),5
606658,Newark Athlete (C),3
606658,Frank Film (C),4
606658,Una vita in scatola (C),6
606658,Lapis (C),6
606658,Yantra (C),6
606658,La joie de vivre (Joy of Life) (C),6
606658,Motion Painting No. 1 ,6
981553,Angustia ,5
981553,El libro negro ,7
981553,The Fall: El sueño de Alexandria ,8
981553,Vexille ,4
981553,Proyecto Brainstorm ,5
981553,Zombies party ,4
981553,Concursante ,6
981553,Braindead (Tu madre se ha comido a mi perro) ,5
981553,Embrujada ,2
981553,Los caballeros de la mesa cuadrada y sus locos seguidores ,7
981553,Sólo quiero caminar ,5
981553,El ejército de las tinieblas ,6
981553,Batman: Guardián de Gotham ,4
981553,Casual Day ,3
981553,American Me (Sin remisión) ,5
981553,Un novio para Yasmina ,4
981553,U2 3D ,6
981553,Heat ,8
981553,Ellos robaron la picha de Hitler ,5
981553,Furia ciega ,5
981553,The Man from Earth ,8
981553,Babylon ,4
981553,Cazadores de hombres (Serie de TV),3
981553,Vicky Cristina Barcelona ,5
981553,Death Race: La carrera de la muerte ,3
981553,Smoking Room ,3
981553,La fuga de Logan ,6
981553,Plutón BRB Nero (Serie de TV),4
981553,Capricornio Uno ,5
981553,Atmósfera cero ,6
606658,Dojoji Temple (C),6
606658,Human Remains (Restos humanos) ,8
606658,Holmes & Watson. Madrid Days ,1
606658,Step Up Revolution ,3
606658,Todos tenemos un plan ,4
606658,Desafío total ,2
606658,Desafío total ,7
606658,The Newsroom (Serie de TV),8
606658,Los tres chiflados (Serie de TV),7
606658,Los tres chiflados ,5
606658,El dictador ,5
606658,Brüno ,7
606658,Marvel Extendido: Artículo 47 (C),5
606658,El caso único de Marvel: Algo divertido ocurrió de camino al martillo de Thor (C),5
606658,Marvel de un vistazo: El consultor (C),5
606658,Alien Origin ,1
606658,Breaking Wind ,1
606658,Dora la exploradora (Serie de TV),1
606658,Big Bang (Serie de TV),4
606658,Superman (Cortos Fleischer Studios) ,6
606658,Superman: Agente secreto (C),4
606658,Superman: El mundo subterráneo (C),5
606658,Superman: Tambores en la jungla (C),5
606658,Superman: La maldición de la momia (C),5
606658,Superman: La destrucción (C),4
606658,Superman: La hora undécima (C),4
606658,Superman: Cara a cara (C),5
606658,Superman: Sabotaje japonés (C),4
606658,Superman: Terremoto eléctrico (C),5
606658,Vacation in Buttermilk Village (C),5
981553,2010: Odisea dos ,7
981553,"Adiós pequeña, adiós ",5
981553,El clan del oso cavernario ,5
981553,"Tropic Thunder, ¡una guerra muy perra! ",5
981553,Legend ,6
981553,Casino ,8
981553,Ciudadano Bob Roberts ,6
981553,El regreso a las cavernas (TV),1
981553,Cadena perpetua ,7
981553,Dark water (La huella) ,1
981553,El carnaval de las almas ,4
981553,La Casa de los Dibujos (Serie de TV),6
981553,Condorman ,5
981553,El aura ,4
981553,D-War (Dragon Wars) ,5
981553,Doomsday: El día del juicio ,2
981553,Battlestar Galactica (Miniserie de TV),7
981553,Furia de titanes ,6
981553,Carros de fuego ,4
981553,Reencarnación ,5
981553,Hellboy 2: El ejército dorado ,3
981553,Viaje al centro de la Tierra ,5
981553,The Navigator: Una odisea en el tiempo ,5
981553,Bloody Sunday (Domingo sangriento) ,5
981553,El tiempo no espera ,1
981553,Omagh (TV),5
981553,Air Force One (El avión del presidente) ,2
981553,"Perdona bonita, pero Lucas me quería a mí ",1
981553,Blow-Up (Deseo de una mañana de verano) ,2
981553,El caballero oscuro ,5
981553,"Pepi, Luci, Bom y otras chicas del montón ",1
981553,"Faster, Pussycat! Kill! Kill! ",3
981553,Black Hawk derribado ,4
981553,WALL•E ,5
981553,Cortocircuito ,6
981553,Salvar al soldado Ryan ,6
981553,A todo gas: Tokyo Race (A todo gas 3) ,3
981553,Tekkonkinkreet ,5
981553,Las minas del rey Salomón ,3
981553,Perdidos en La Mancha (Lost in La Mancha) ,5
981553,Jurassic Park III (Parque Jurásico III) ,5
981553,Willow ,3
981553,Soy un cyborg ,1
981553,Hancock ,5
981553,La guerra de las galaxias. Episodio III: La venganza de los Sith ,4
981553,Granujas a todo ritmo ,6
981553,Antes del atardecer ,8
981553,El traje ,3
981553,El ilusionista ,6
981553,El incidente ,5
981553,La mala educación ,1
981553,Km 666: Desvío al infierno ,2
981553,El gran miércoles ,5
981553,"Crimewave (Ola de crímenes, ola de risas) ",4
981553,El especial navideño de la Guerra de las Galaxias (TV),1
981553,Lalola (Serie de TV),2
981553,La cosa más dulce ,1
981553,Casi 300 ,1
981553,Los cronocrímenes ,5
981553,El increíble Hulk ,4
606658,Validation (C),6
606658,La rivière du hibou (C),7
606658,La Navidad de Charlie Brown (TV),3
606658,Fonda sangrienta ,7
606658,El Grinch: El cuento animado (TV),3
606658,Robin Hood Daffy (C),6
606658,Cheese Chasers (C),6
606658,100 Years at the Movies (TV) (C),3
606658,Bully for Bugs (C),5
606658,Superman: Terror on the Midway (C),5
606658,Potencias de diez (C),8
606658,Superman: El gigante del Ártico (C),5
606658,"Bugs Bunny: Roedor que se duerme, se lo lleva la corriente (C)",6
606658,Superman: Los Hombres Bala (C),6
606658,Superman: El telescopio magnético (C),5
606658,Hair-Raising Hare (C),6
606658,Superman: El tren del billón de dólares (C),6
606658,Signs (C),1
606658,Superman: El volcán (C),5
606658,La isla de las flores (C),5
606658,Popeye el Marino: ¡Silencio! (C),3
606658,Superman: Los monstruos mecánicos (C),6
606658,Let's All Go to the Lobby ,2
606658,Hotel E ,4
606658,Les jeux des anges (The Angel Game) (C),4
606658,Charade (C),4
606658,Repite (C),5
606658,Le chapeau (The Hat) (C),6
606658,La demoiselle et le violoncelliste (C),4
606658,El cumpleaños de Bob (C),6
981553,Reflections (TV),2
981553,El rey Arturo ,3
981553,La niebla ,7
981553,Betty (Serie de TV),3
981553,Un vampiro para dos ,4
981553,Antes que el diablo sepa que has muerto ,6
981553,El precio del poder ,6
981553,El diablo sobre ruedas (TV),6
981553,Hook (El capitán Garfio) ,5
981553,Jack ,4
981553,Batman ,8
981553,Batman ,5
981553,Mentiroso compulsivo ,4
981553,El profesor chiflado ,2
981553,Irina Palm ,5
981553,Casino Royale ,5
981553,Lo mejor de mí ,4
981553,Las mujeres de verdad tienen curvas ,6
981553,Wild Wild West ,2
981553,Planeta prohibido ,6
981553,Jungla de cristal III: la venganza ,7
981553,El guerrero americano ,4
981553,El último golpe ,3
981553,La vuelta al mundo en 80 días ,2
981553,Los duelistas ,5
981553,Los Picapiedra (Serie de TV),7
981553,La vuelta al mundo en 80 días ,6
981553,Conspiración de silencio ,6
981553,Manhattan Sur ,6
981553,V (Serie de TV),7
606658,Emociones de montaña y agua (C),6
606658,Popeye el Marino: Espinacas Shakesperianas (C),5
606658,Popeye el Marino: Carrera de trenes (C),4
606658,"Popeye el Marino: Eugenio, el Genio ",3
606658,Popeye el Marino: Aprende a ser educado (C),5
606658,Hunky y Spunky (C),3
606658,Popeye el Marino: Cocoliso en la fábrica (C),5
606658,Cada niño (C),5
606658,The Do-It-Yourself Cartoon Kit (C),6
606658,En el fin del mundo (C),5
606658,Blitz Wolf (C),2
606658,Amenaza tecnológica (C),3
606658,Seiltänzer (La danza de la cuerda) (C),5
606658,La leyenda del bosque ,6
606658,Cat's Cradle (C),3
606658,Closed Mondays (C),4
606658,78 Tours ,5
606658,Somewhere in Dreamland ,5
606658,Popeye el Marino: El as del volante (C),4
606658,Betty Boop's Rise to Fame (C),4
606658,Betty Boop: Poor Cinderella (C),4
606658,Betty Boop: La fiesta de Halloween  (C),4
606658,Popeye el marino ,6
606658,Betty Boop presenta: Una hacienda pegajosa (C),4
606658,Betty Boop presenta: Automovilista sin ruedas ,5
606658,Betty Boop presenta: Un viaje con mucho ritmo (C),4
606658,"Betty Boop presenta: ¿Tiene panqueques? No, tengo panqueques (C)",5
606658,Betty Boop: Minnie the Moocher (C),6
606658,"Betty Boop presenta: Siendo presidente, ¿qué haría? (C)",7
606658,Fuera del tintero (C),6
981553,El caballero del dragón ,2
981553,El coche fantástico: La película ,3
981553,Speed Racer ,5
981553,Iron Man ,6
981553,Proyecto Dos ,1
981553,Amor idiota ,2
981553,Elegy ,4
981553,Immortal (Ad Vitam) ,6
981553,Remake ,4
981553,"Rebobine, por favor ",5
981553,Todos estamos invitados ,5
981553,Los fantasmas de Goya ,4
981553,Comando ,5
981553,"María, llena eres de gracia ",6
981553,Dead Man ,2
981553,10.000 ,4
981553,Big Man Japan ,8
981553,"Stanley Kubrick, una vida en imágenes ",7
981553,El arte de estrangular (Art School Confidential) ,5
981553,Hedwig and the Angry Inch ,6
981553,El gran Lebowski ,5
981553,El golpe ,9
981553,"Hitch, especialista en ligues ",5
981553,Asuntos privados en lugares públicos ,2
981553,Corazón rebelde ,5
981553,Jumper ,6
981553,Equilibrium ,5
981553,Los vengadores ,2
981553,Ghost World ,6
981553,Mi hermosa lavandería ,5
981553,El cuarto hombre ,7
981553,El amor perjudica seriamente la salud ,3
981553,"Kull, el conquistador ",2
981553,Zona libre ,3
981553,Pozos de ambición ,6
981553,Érase una vez... ,5
981553,Las vampiras ,2
981553,M.A.S.H. ,5
981553,Juno ,5
981553,Me llamo Earl (Serie de TV),7
981553,Este chico es un demonio ,1
981553,Truman Capote ,4
981553,No es país para viejos ,5
981553,John Rambo (Rambo IV) ,4
981553,Ahora o nunca ,5
981553,Monstruoso ,5
981553,Narciso Negro ,3
981553,La carrera del siglo ,8
981553,Huracán Carter ,6
981553,Caramel ,4
981553,Eraser (Eliminador) ,3
981553,La salchicha peleona ,2
981553,El príncipe de Zamunda ,4
981553,Hot Shots ¡La madre de todos los desmadres! ,5
981553,Austin Powers en Miembro de Oro ,4
981553,Guía del autoestopista galáctico ,4
981553,Dos vidas en un instante ,3
